survey	recording_givid	user_reference	structure_var_code	structure_var	cover	cover_code
N2000meetnet_Bos_91E0_sf	IV2022092214541032	BV22/090	grkl5	groeiklasse 5	15	B
N2000meetnet_Bos_91E0_sf	IV2022092214541032	BV22/090	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	doho	aandeel dood hout	4	4
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	caram	bedekking cardamine amara	1	r1
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	klvoo	bedekking kruidlaag (voorjaar)	90	90
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	grkl4	groeiklasse 4	37.5	KB
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	grkl5	groeiklasse 5	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	dodik	hoeveelheid dik dood hout	0	1
N2000meetnet_Bos_91E0_sf	IV2022092215014232	BV22/091	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	doho	aandeel dood hout	4	4
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	klvoo	bedekking kruidlaag (voorjaar)	85	85
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	grkl1	groeiklasse 1	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	grkl2	groeiklasse 2	1	S
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	grkl4	groeiklasse 4	37.5	KB
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	grkl5	groeiklasse 5	37.5	KB
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	dodik	hoeveelheid dik dood hout	0	1
N2000meetnet_Bos_91E0_sf	IV2022092215103643	BV22/092	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	doho	aandeel dood hout	3	3
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	klvoo	bedekking kruidlaag (voorjaar)	90	90
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	grkl2	groeiklasse 2	1.5	WT
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	grkl4	groeiklasse 4	62.5	HB
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	grkl5	groeiklasse 5	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	dodik	hoeveelheid dik dood hout	0	3
N2000meetnet_Bos_91E0_sf	IV2022092215204159	BV22/093	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	doho	aandeel dood hout	3	3
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	caram	bedekking cardamine amara	2	a2
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	klvoo	bedekking kruidlaag (voorjaar)	95	95
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl1	groeiklasse 1	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl2	groeiklasse 2	0.5	ZS
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl4	groeiklasse 4	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl5	groeiklasse 5	37.5	KB
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl6	groeiklasse 6	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	grkl7	groeiklasse 7	15	B
N2000meetnet_Bos_91E0_sf	IV2022092215375594	BV22/094	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720513272	923569	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	opple	open plek_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	pioni	pionier_2160	2.8	B4
N2000meetnet_Duinen_BHM	IV2022092720523231	1011505	bos	verbossing	20	20
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	opple	open plek_2160	2.8	B4
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720523337	945969	bos	verbossing	5	5
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	clima	climax_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	ontwi	ontwikkeling_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720533217	977713	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720533326	198930	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2022092720533498	302198	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022092720533498	302198	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092720553273	854129	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092720553302	919665	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092720553302	919665	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720553302	919665	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092720553302	919665	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092720553302	919665	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2022092720573340	798133	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720573400	455349	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720573468	437685	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720593285	65526	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2022092720593303	343809	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720593419	253621	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092720593429	226262	bos	verbossing	30	30
N2000meetnet_Grasland_BHM	IV2022092720593559	1117877	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2022092720593593	509686	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022092720593593	509686	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2022092721013291	1022766	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721013396	678638	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721013421	225246	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721013515	311262	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092721033248	913201	clima	climax_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721033248	913201	degne	degeneratie_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022092721033248	913201	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092721033248	913201	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092721033248	913201	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Grasland_BHM	IV2022092721033366	64777	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721033498	545745	bos	verbossing	20	20
N2000meetnet_Grasland_BHM	IV2022092721033629	140241	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092721053845	1036081	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022092721053845	1036081	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721053845	1036081	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721053845	1036081	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092721053845	1036081	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721054068	1792053	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092721054068	1792053	degne	degeneratie_2160	0.5	ZS
N2000meetnet_Duinen_BHM	IV2022092721054068	1792053	ontwi	ontwikkeling_2160	0.5	ZS
N2000meetnet_Duinen_BHM	IV2022092721054068	1792053	opple	open plek_2160	0.5	ZS
N2000meetnet_Duinen_BHM	IV2022092721054068	1792053	pioni	pionier_2160	0.5	ZS
N2000meetnet_Duinen_BHM	IV2022092721054155	823089	clima	climax_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721054155	823089	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721054155	823089	ontwi	ontwikkeling_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092721054155	823089	opple	open plek_2160	1.5	WT
N2000meetnet_Duinen_BHM	IV2022092721054155	823089	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Grasland_BHM	IV2022092721093221	540341	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093300	801793	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093320	212661	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093409	450229	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093527	500782	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	clima	climax_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	degne	degeneratie_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	opple	open plek_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092721093614	1037749	bos	verbossing	20	20
N2000meetnet_Grasland_BHM	IV2022092721093673	188062	bos	verbossing	2	2
N2000meetnet_Grasland_BHM	IV2022092721093702	698433	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093838	736949	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093873	122549	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022092721093977	732161	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	clima	climax_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	ontwi	ontwikkeling_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	opple	open plek_2160	3	T
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443368	817329	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	opple	open plek_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443395	1030321	bos	verbossing	30	30
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	degne	degeneratie_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	pioni	pionier_2160	0.9	B8
N2000meetnet_Duinen_BHM	IV2022092815443417	896561	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	opple	open plek_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443549	802609	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443602	863793	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022092815443741	798257	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593381	1038513	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	degne	degeneratie_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	ontwi	ontwikkeling_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	pioni	pionier_2160	0.1	ZSR
N2000meetnet_Duinen_BHM	IV2022093016593645	776369	bos	verbossing	20	20
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	calcl	calluna_climaxfase	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	calde	calluna_degeneratiefase	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	calon	calluna_ontwikkelingsfase	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	calpi	calluna_pioniersfase	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	inexo	grijs_kronkelsteeltje	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	piobu	pioniersstadia_buntgras	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	pioza	pioniersstadia_open_bodem	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	piomo	pioniersstadie_mossen	15	B
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	bos	verbossing	25	25
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	gras	vergrassing_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022100611443213	304338	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022100611443304	120018	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM_2022	IV2022100611443304	120018	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM_2022	IV2022100611443304	120018	veenm	veenmoslaag_4010	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443304	120018	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2022100611443491	544902	bos	verbossing	60	60
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	dwerg	dwergstruiken	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	piobu	pioniersstadia_buntgras	3	T
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	pioza	pioniersstadia_open_bodem	3	T
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	piomo	pioniersstadie_mossen	87.5	D
N2000meetnet_Heide_BHM_2022	IV2022100611443579	431314	bos	verbossing	0.5	0-x-1
N2000meetnet_Heide_BHM_2022	IV2022100611443608	129234	dwerg	dwergstruiken	1	S
N2000meetnet_Heide_BHM_2022	IV2022100611443608	129234	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM_2022	IV2022100611443608	129234	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022100611443608	129234	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	calcl	calluna_climaxfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	calde	calluna_degeneratiefase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	inexo	grijs_kronkelsteeltje	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	pioha	pioniersfase_dwerghaver	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	pioza	pioniersstadia_open_bodem	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	piomo	pioniersstadie_mossen	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542504	5330	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	calon	calluna_ontwikkelingsfase	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	bos	verbossing	1	1
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920542734	21430	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	calon	calluna_ontwikkelingsfase	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	inexo	grijs_kronkelsteeltje	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	piobu	pioniersstadia_buntgras	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	pioza	pioniersstadia_open_bodem	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	pioli	pioniersstadie_korstmossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	piomo	pioniersstadie_mossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	gras	vergrassing_4030_2310	14.1	KB2
N2000meetnet_Heide_BHM_2022	IV2022111920542858	213942	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	calcl	calluna_climaxfase	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	calon	calluna_ontwikkelingsfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	calpi	calluna_pioniersfase	0.9	B8
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	inexo	grijs_kronkelsteeltje	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	bos	verbossing	10	10
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920542976	95158	ruig	verruiging_4030_2310	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	inexo	grijs_kronkelsteeltje	5.6	B2
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	piobu	pioniersstadia_buntgras	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	pioza	pioniersstadia_open_bodem	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	piomo	pioniersstadie_mossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	bos	verbossing	1	1
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543091	295862	ruig	verruiging_4030_2310	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	calcl	calluna_climaxfase	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	calon	calluna_ontwikkelingsfase	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	calpi	calluna_pioniersfase	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	inexo	grijs_kronkelsteeltje	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	pioha	pioniersfase_dwerghaver	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	pioza	pioniersstadia_open_bodem	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	piomo	pioniersstadie_mossen	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543108	38098	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	calpi	calluna_pioniersfase	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	gras	vergrassing_4030_2310	87.5	D
