ID	survey	record_id_square	record_id_circle	date	type_observed	subtype_defined	type_cover	type_cover_all	is_type_target	is_maintype_target	any_type_target	n_type_target	cover_target	Habitattype	link_mhq
nd_15_2021-08-25	N2000meetnet_Duinen_BHM	IV2022051222223979	IV2022051222194996	18864	2160	1	100	100% 2160	1	1	1	1	100	2160	nd_15
ND_21_2020-09-07	N2000meetnet_Duinen_BHM	IV2021021812420586	IV2021021812391093	18512	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	ND_21
ND_22_2020-09-08	N2000meetnet_Duinen_BHM	IV2021021815005509	IV2021021814592119	18513	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	ND_22
OH_01_2180_2020-09-21	N2000meetnet_Duinen_BHM	IV2020113021140253	IV2020113021114309	18526	2180	1	100	100% 2180	1	1	1	1	100	2180	OH_01_2180
OH_02_2020-09-25	N2000meetnet_Duinen_BHM	IV2021031016363298	IV2021031016342319	18530	2180	1	100	100% 2180	1	1	1	1	100	2180	OH_02
OH_03_2020-09-25	N2000meetnet_Duinen_BHM	IV2021021816514337	IV2021021816364719	18530	2180	1	100	100% 2180	1	1	1	1	100	2180	OH_03
oh_08_2021-08-26	N2000meetnet_Duinen_BHM	IV2022051309593230	IV2022051309565349	18865	2160	1	100	100% 2160	1	1	1	1	100	2160	oh_08
ov_91_2021-08-09	N2000meetnet_Duinen_BHM	IV2022031616292374	IV2022031616195962	18848	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	ov_91
Sb_06_2020-09-16	N2000meetnet_Duinen_BHM	IV2021020915383240	IV2021020915334073	18521	2130_had	1	100	100% 2130_had	1	1	1	1	100	2130_had	Sb_06
sc_03_2021-08-16	N2000meetnet_Duinen_BHM	IV2022042912482620	IV2022042912314790	18855	2160	1	100	100% 2160	1	1	1	1	100	2160	sc_03
SD_02_2020-09-28	N2000meetnet_Duinen_BHM	IV2021021816160483	IV2021021815145590	18533	2160	1	100	100% 2160	1	1	1	1	100	2160	SD_02
sl_01_2020-07-23	N2000meetnet_Duinen_BHM	IV2021011522332571	IV2021011522302763	18466	2160	1	100	100% 2160	1	1	1	1	100	2160	sl_01
ty_01_2020-07-08	N2000meetnet_Duinen_BHM	IV2021011309504788	IV2021011309484294	18451	2160	1	100	100% 2160	1	1	1	1	100	2160	ty_01
TY_18_2020-08-17	N2000meetnet_Duinen_BHM	IV2021030415234918	IV2021030415195566	18491	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	TY_18
TY_20_2020-08-13	N2000meetnet_Duinen_BHM	IV2021012814304459	IV2021012814295639	18487	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	TY_20
unknown_2021-09-09	N2000_Duinen_fieldapp	IV2021091710582555	NA	18879	2170	1	100	100% 2170	1	1	1	1	100	2170	unknown
wn_05_2020-09-02	N2000meetnet_Duinen_BHM	IV2021012516111513	IV2021012515511275	18507	2170	1	100	100% 2170	1	1	1	1	100	2170	wn_05
wn_12_2021-07-15	N2000_Duinen_fieldapp	IV2021091710582633	NA	18823	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	wn_12
wn_15_2021-07-27	N2000_Duinen_fieldapp	IV2021091710581620	NA	18835	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	wn_15
wn_17_2021-09-10	N2000_Duinen_fieldapp	IV2021091710582765	NA	18880	2170	1	90	90% 2170	1	1	1	1	90	2170	wn_17
WN_20_2020-08-27	N2000meetnet_Duinen_BHM	IV2021020318085555	IV2021020318044186	18501	2170	1	100	100% 2170	1	1	1	1	100	2170	WN_20
wn_21_2021-09-14	N2000_Duinen_fieldapp	IV2021091710583218	NA	18884	2170	1	70	70% 2170	1	1	1	1	70	2170	wn_21
wn_24_2021-09-08	N2000_Duinen_fieldapp	IV2021091710582214	NA	18878	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	wn_24
WN_25_2020-08-27	N2000meetnet_Duinen_BHM	IV2021020313074317	IV2021020312441990	18501	2160	1	100	100% 2160	1	1	1	1	100	2160	WN_25
WN_27_2020-08-27	N2000meetnet_Duinen_BHM	IV2021020315325351	IV2021020315180623	18501	2170	1	100	100% 2170	1	1	1	1	100	2170	WN_27
WN_29_2020-08-27	N2000meetnet_Duinen_BHM	IV2021020813433421	IV2021020813375412	18501	2160	1	100	100% 2160	1	1	1	1	100	2160	WN_29
wo_03_2021-08-24	N2000meetnet_Duinen_BHM	IV2022051222082464	IV2022051222053917	18863	2160	1	100	100% 2160	1	1	1	1	100	2160	wo_03
WZ_03_2190_2020-09-02	N2000meetnet_Duinen_BHM	IV2020120214244975	IV2020120214214868	18507	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	WZ_03_2190
wz_08_2022-09-06	N2000_Duinen_fieldapp	IV2023010321143488	NA	19241	2180	1	100	100% 2180	1	1	1	1	100	2180	wz_08
wz_10_2020-06-16	N2000meetnet_Duinen_BHM	IV2021011112113548	IV2021011112005621	18429	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	wz_10
wz_11_2021-08-27	N2000meetnet_Duinen_BHM	IV2022051217220212	IV2022051217190442	18866	2170	1	100	100% 2170	1	1	1	1	100	2170	wz_11
wz_13_2021-08-31	N2000meetnet_Duinen_BHM	IV2022051311590152	IV2022051311560973	18870	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	wz_13
WZ_21_2020-09-22	N2000meetnet_Duinen_BHM	IV2021011916532820	IV2021011913002470	18527	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	WZ_21
WZ_22_2020-09-22	N2000meetnet_Duinen_BHM	IV2021031211544343	IV2021031211493518	18527	2130_hd	1	40	40% 2130_hd; 60% 2160	1	1	1	2	100	2130_hd	WZ_22
WZ_22_2020-09-22	N2000meetnet_Duinen_BHM	IV2021031211544343	IV2021031211493518	18527	2160	1	60	40% 2130_hd; 60% 2160	1	1	1	2	100	2160	WZ_22
WZ_23_2180_2020-09-22	N2000meetnet_Duinen_BHM	IV2020122415495361	IV2020122415455466	18527	2180	1	100	100% 2180	1	1	1	1	100	2180	WZ_23_2180
WZ_24_2160_2020-09-22	N2000meetnet_Duinen_BHM	IV2020122416000878	IV2020122415564970	18527	2160	1	100	100% 2160	1	1	1	1	100	2160	WZ_24_2160
wz_31_2024-09-03	N2000_Duinen_fieldapp	IV2024090407102656	NA	19969	2170	1	25	25% 2170; 75% 2190	1	1	1	1	25	2170	wz_31
wz_31_2024-09-03	N2000_Duinen_fieldapp	IV2024090407102656	NA	19969	2190	0	75	25% 2170; 75% 2190	0	1	1	1	25	2190_mp	wz_31
zw_02_2020-07-02	N2000meetnet_Duinen_BHM	IV2021011122264803	IV2021011121021872	18445	2190_mp	1	100	100% 2190_mp	1	1	1	1	100	2190_mp	zw_02
ZW_04_2180_2020-09-01	N2000meetnet_Duinen_BHM	IV2020120214143341	IV2020120214121489	18506	2180	1	100	100% 2180	1	1	1	1	100	2180	ZW_04_2180
ZW_05_2020-09-14	N2000meetnet_Duinen_BHM	IV2021021516522470	IV2021021516334763	18519	2160	1	100	100% 2160	1	1	1	1	100	2160	ZW_05
zw_08_2020-07-11	N2000meetnet_Duinen_BHM	IV2021011321124506	IV2021011321100760	18454	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	zw_08
zw_10_2180_2020-09-10	N2000meetnet_Duinen_BHM	IV2020120216081388	IV2020120216061586	18515	2180	1	100	100% 2180	1	1	1	1	100	2180	zw_10_2180
zw_11_2022-08-02	N2000meetnet_Duinen_BHM	IV2022092721074444	IV2022092721053334	19206	2180	1	100	100% 2180	1	1	1	1	100	2180	zw_11
zw_15_2021-08-05	N2000meetnet_Duinen_BHM	IV2022030112284715	IV2022030112232741	18844	2160	1	100	100% 2160	1	1	1	1	100	2160	zw_15
zw_16_2021-08-05	N2000meetnet_Duinen_BHM	IV2022022819130686	IV2022022819065319	18844	2160	1	100	100% 2160	1	1	1	1	100	2160	zw_16
ZW_17_2020-09-14	N2000meetnet_Duinen_BHM	IV2021021208503675	IV2021021118354522	18519	2180	1	100	100% 2180	1	1	1	1	100	2180	ZW_17
ZW_21_2020-09-10	N2000meetnet_Duinen_BHM	IV2021021117221269	IV2021021116214310	18515	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	ZW_21
ZW_27_2160_2020-09-14	N2000meetnet_Duinen_BHM	IV2020120216251498	IV2020120216201945	18519	2160	1	100	100% 2160	1	1	1	1	100	2160	ZW_27_2160
zw_28_2022-08-04	N2000meetnet_Duinen_BHM	IV2022092721073974	IV2022092721053463	19208	2180	1	100	100% 2180	1	1	1	1	100	2180	zw_28
ZW_31_2020-09-04	N2000meetnet_Duinen_BHM	IV2021020311125571	IV2021020310360704	18509	2190	0	100	100% 2190	0	1	0	0	0	2190_mp	ZW_31
ZW_95_2020-09-09	N2000meetnet_Duinen_BHM	IV2021021814243054	IV2021021814202479	18514	2130_hd	1	100	100% 2130_hd	1	1	1	1	100	2130_hd	ZW_95
