ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
12545841_2170_2018-09-20	IV2019022017090395	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
12545841_2170_2018-09-20	IV2019022017090395	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
1264241_2024-08-07	IV2024082122132473	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	1	Percentage	NA	%
1276081_2020-08-21	IV2021031016231178	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	17.2261052631579	Percentage	NA	%
1298609_2020-09-01	IV2021020911184688	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1298609_2020-09-01	IV2021020911210746	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
1303729_2022-08-30	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1303729_2022-08-30	IV2023010321145173	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
13070129_2024-07-04	IV2024070821532631	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
130865_2021-08-10	IV2022031620244735	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
130865_2021-08-10	IV2022031620244735	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
1322293_2022-08-02	IV2022092721073439	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1322293_2022-08-02	IV2022092721094272	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
136885_2021-08-09	IV2022030213233916	square	Structuur	(korst)moslaag	bedekking alle mossen	100	Percentage	NA	%
136885_2021-08-09	IV2022030213233916	square	Verstoring	exoten	bedekking overige exoten	1.11111111111111	Percentage	NA	%
136885_2021-08-09	IV2022030213183192	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
136885_2021-08-09	IV2022030213233916	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	17.7353375431111	Percentage	NA	%
136885_2021-08-09	IV2022030213183192	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
136885_2021-08-09	IV2022030213233916	square	Verstoring	vergrassing	bedekking vergrassing	9.83411111111112	Percentage	NA	%
136885_2021-08-09	IV2022030213233916	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
136885_2021-08-09	IV2022030213233916	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
136885_2021-08-09	IV2022030213183192	circle	Structuur	dynamiek	spontane verstuiving aanwezig	0	Ja/nee	NA	NA
137393_2160_2020-08-19	IV2020120210211261	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
137393_2160_2020-08-19	IV2020120210211261	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
1391925_2022-08-02	IV2022092721054491	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1391925_2022-08-02	IV2022092721073759	square	Structuur	minimum structuurareaal	MSA	24.3825	Decimaal getal	NA	ha
1418417_2022-08-11	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1418417_2022-08-11	IV2023010321143202	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
143153_2020-07-29	IV2021012513551835	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	1.01010101010101	Percentage	NA	%
1434801_2022-08-30	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1434801_2022-08-30	IV2023010321143943	square	Structuur	minimum structuurareaal	MSA	29.5408	Decimaal getal	NA	ha
143797_2020-07-09	IV2021011312154589	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
143797_2020-07-09	IV2021011312154589	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
143797_2020-07-09	IV2021011312123392	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
143797_2020-07-09	IV2021011312154589	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
143797_2020-07-09	IV2021011312123392	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
143797_2020-07-09	IV2021011312154589	square	Verstoring	vergrassing	bedekking vergrassing	2	Percentage	NA	%
143797_2020-07-09	IV2021011312154589	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
143797_2020-07-09	IV2021011312154589	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
143797_2020-07-09	IV2021011312123392	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1462325_2022-08-02	IV2022092721053652	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1462325_2022-08-02	IV2022092721074657	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
1484977_2022-09-02	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1484977_2022-09-02	IV2023010321142600	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
1506613_2022-08-04	IV2022092721054248	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1506613_2022-08-04	IV2022092721074543	square	Structuur	minimum structuurareaal	MSA	24.3825	Decimaal getal	NA	ha
152753_2022-09-06	IV2023010321144893	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
152753_2022-09-06	IV2023010321144893	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
1550513_2022-09-08	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1550513_2022-09-08	IV2023010321144453	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
1565873_2022-08-31	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1565873_2022-08-31	IV2023010321145474	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
1566897_2022-09-02	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1566897_2022-09-02	IV2023010321144390	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
159537_2021-08-09	IV2022031619525464	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	4.02081530612246	Percentage	NA	%
1630385_2022-09-30	IV2022093016593511	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1630385_2022-09-30	IV2022101501181245	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
163633_2023-08-31	IV2023090510342363	square	Structuur	(korst)moslaag	bedekking alle mossen	1.33333333333333	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	square	Verstoring	exoten	bedekking overige exoten	5.33333333333333	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	10.3895893333333	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	square	Verstoring	vergrassing	bedekking vergrassing	7.88053333333333	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	square	Verstoring	verruiging	bedekking verruiging	1.33333333333333	Percentage	NA	%
163633_2023-08-31	IV2023090510342363	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
163633_2023-08-31	IV2023090510342363	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1670453_2022-08-04	IV2022092721054382	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1670453_2022-08-04	IV2022092721073635	square	Structuur	minimum structuurareaal	MSA	13.5744	Decimaal getal	NA	ha
1680561_2022-08-11	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1680561_2022-08-11	IV2023010321143662	square	Structuur	minimum structuurareaal	MSA	29.5408	Decimaal getal	NA	ha
169137_2021-08-24	IV2022051221331057	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
169137_2021-08-24	IV2022051221331057	circle	Structuur	horizontale structuur	open plekken aanwezig	37.5	Percentage	NA	%
169137_2024-07-03	IV2024070821532853	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
169137_2024-07-03	IV2024070821532853	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.85714285714286	Percentage	NA	%
169137_2024-07-03	IV2024070821532853	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
1696945_2022-08-30	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1696945_2022-08-30	IV2023010321145220	square	Structuur	minimum structuurareaal	MSA	29.5408	Decimaal getal	NA	ha
1700017_2024-08-08	IV2024082122133521	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.03061224489796	Percentage	NA	%
1710001_2020-08-24	IV2021020816225981	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
1710001_2020-08-24	IV2021020816225981	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Structuur	(korst)moslaag	bedekking alle mossen	55.5555555555556	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Verstoring	exoten	bedekking overige exoten	2.22222222222222	Percentage	NA	%
174897_2020-07-28	IV2021011914214175	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	11.6696774133511	Percentage	NA	%
174897_2020-07-28	IV2021011914214175	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Verstoring	vergrassing	bedekking vergrassing	7.57999111111112	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
174897_2020-07-28	IV2021011914253938	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
174897_2020-07-28	IV2021011914214175	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1792053_2022-08-04	IV2022092721054068	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
1792053_2022-08-04	IV2022092721054068	circle	Structuur	horizontale structuur	open plekken aanwezig	0.5	Percentage	NA	%
180017_2020-07-30	IV2021021220114269	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	1.33333333333333	Percentage	NA	%
1812657_2022-09-08	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1812657_2022-09-08	IV2023010321150183	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
188593_2021-08-04	IV2022022818522286	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	81.568	Percentage	NA	%
1892529_2022-09-30	IV2022093016593283	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1892529_2022-09-30	IV2022093017003811	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
192305_2021-08-03	IV2022031611480796	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
192305_2021-08-03	IV2022031611480796	circle	Structuur	horizontale structuur	open plekken aanwezig	15	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Verstoring	exoten	bedekking overige exoten	2	Percentage	NA	%
192625_2020-07-14	IV2021011321523331	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	8	Percentage	NA	%
192625_2020-07-14	IV2021011321523331	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Verstoring	vergrassing	bedekking vergrassing	27.2	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
192625_2020-07-14	IV2021011321561657	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
192625_2020-07-14	IV2021011321523331	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1953969_2022-09-30	IV2022093016593450	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1953969_2022-09-30	IV2022093017003798	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
196021_2020-07-09	IV2021011314105671	square	Structuur	(korst)moslaag	bedekking alle mossen	47.0588235294118	Percentage	NA	%
196021_2020-07-09	IV2021011314105671	square	Verstoring	exoten	bedekking overige exoten	4.70588235294118	Percentage	NA	%
196021_2020-07-09	IV2021011313511379	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
196021_2020-07-09	IV2021011314105671	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	3.49423529411765	Percentage	NA	%
196021_2020-07-09	IV2021011313511379	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
196021_2020-07-09	IV2021011314105671	square	Verstoring	vergrassing	bedekking vergrassing	15.9472705882353	Percentage	NA	%
196021_2020-07-09	IV2021011314105671	square	Verstoring	verruiging	bedekking verruiging	4.70588235294118	Percentage	NA	%
196021_2020-07-09	IV2021011314105671	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
196021_2020-07-09	IV2021011313511379	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
1986613_2022-08-02	IV2022092721053236	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
1986613_2022-08-02	IV2022092721074597	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
1992497_2024-08-05	IV2024082122133256	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	6.81248404000001	Percentage	NA	%
2003969_2022-08-01	IV2022092721073360	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2003969_2022-08-01	IV2022092721094103	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
2003969_2023-06-06	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2003969_2023-06-06	IV2023090510341181	square	Structuur	minimum structuurareaal	MSA	20.4504	Decimaal getal	NA	ha
20081_2023-08-08	IV2023090510341663	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.98	Percentage	NA	%
2027313_2020-08-17	IV2021030415431720	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	100	Percentage	NA	%
2057585_2020-07-20	IV2021011511595068	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.02020202020202	Percentage	NA	%
2085041_2024-08-08	IV2024082122132960	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	3.96000000000001	Percentage	NA	%
2090161_2022-08-30	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2090161_2022-08-30	IV2023010321145991	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
2108725_2022-08-02	IV2022092721073659	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2108725_2022-08-02	IV2022092721094321	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
2139313_2022-08-30	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2139313_2022-08-30	IV2023010321145091	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
2145589_2022-08-04	IV2022092721054044	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2145589_2022-08-04	IV2022092721074131	square	Structuur	minimum structuurareaal	MSA	0.5397	Decimaal getal	NA	ha
2151425_2022-08-01	IV2022092721073344	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2151425_2022-08-01	IV2022092721093900	square	Structuur	minimum structuurareaal	MSA	20.4504	Decimaal getal	NA	ha
2161_2020-07-10	IV2021011320162379	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	5.9402	Percentage	NA	%
2178357_2022-08-02	IV2022092721053763	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2178357_2022-08-02	IV2022092721074393	square	Structuur	minimum structuurareaal	MSA	24.3825	Decimaal getal	NA	ha
2178865_2020-08-24	IV2021020910155441	circle	Structuur	horizontale structuur	aantal struweelsoorten	2	Geheel getal	NA	NA
2178865_2020-08-24	IV2021020910155441	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
2205109_2022-08-01	IV2022092721093754	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2205109_2022-08-01	IV2022092721104462	square	Structuur	minimum structuurareaal	MSA	20.4504	Decimaal getal	NA	ha
2207537_2022-09-27	IV2022092720533546	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2207537_2022-09-27	IV2022092720553570	square	Structuur	minimum structuurareaal	MSA	35.8613	Decimaal getal	NA	ha
2221233_2022-08-11	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2221233_2022-08-11	IV2023010321143811	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
228977_2020-07-23	IV2021011523012885	circle	Structuur	horizontale structuur	aantal struweelsoorten	2	Geheel getal	NA	NA
228977_2020-07-23	IV2021011523012885	circle	Structuur	horizontale structuur	open plekken aanwezig	3	Percentage	NA	%
2314293_2023-08-25	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2314293_2023-08-25	IV2023090510341228	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
23221_2020-07-03	IV2021011211591816	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	4.95016666666667	Percentage	NA	%
2352305_2023-08-21	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2352305_2023-08-21	IV2023090510340108	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
2358709_2023-09-04	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2358709_2023-09-04	IV2023090510335850	square	Structuur	minimum structuurareaal	MSA	13.6624	Decimaal getal	NA	ha
2390193_2020-08-24	IV2021020816390743	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.21111111111111	Percentage	NA	%
2401457_2023-08-21	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2401457_2023-08-21	IV2023090510341018	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
240433_2180_2020-09-16	IV2020122314440629	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
240433_2180_2020-09-16	IV2020122315100049	square	Structuur	minimum structuurareaal	MSA	0	Decimaal getal	NA	ha
2456885_1_2023-08-25	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2456885_1_2023-08-25	IV2023090510342981	square	Structuur	minimum structuurareaal	MSA	13.5744	Decimaal getal	NA	ha
2466993_2023-08-21	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
2466993_2023-08-21	IV2023090510343777	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
255153_2180_2020-09-21	IV2020113016470340	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
255153_2180_2020-09-21	IV2020113016571783	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
256177_2022-09-07	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
256177_2022-09-07	IV2023010321144081	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
25777_2021-08-24	IV2022051121463601	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
25777_2021-08-24	IV2022051121463601	square	Verstoring	exoten	bedekking overige exoten	100	Percentage	NA	%
25777_2021-08-24	IV2022051121423253	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
25777_2021-08-24	IV2022051121463601	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
25777_2021-08-24	IV2022051121423253	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
25777_2021-08-24	IV2022051121463601	square	Verstoring	vergrassing	bedekking vergrassing	50	Percentage	NA	%
25777_2021-08-24	IV2022051121463601	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
25777_2021-08-24	IV2022051121463601	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
25777_2021-08-24	IV2022051121423253	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
259889_2021-08-06	IV2022031616040407	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
259889_2021-08-06	IV2022031616040407	square	Verstoring	exoten	bedekking overige exoten	4.21052631578947	Percentage	NA	%
259889_2021-08-06	IV2022031615394807	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
259889_2021-08-06	IV2022031616040407	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	9.17291587368422	Percentage	NA	%
259889_2021-08-06	IV2022031615394807	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
259889_2021-08-06	IV2022031616040407	square	Verstoring	vergrassing	bedekking vergrassing	18.9868463157895	Percentage	NA	%
259889_2021-08-06	IV2022031616040407	square	Verstoring	verruiging	bedekking verruiging	12.6315789473684	Percentage	NA	%
259889_2021-08-06	IV2022031616040407	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
259889_2021-08-06	IV2022031615394807	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
268341_2180_2020-09-14	IV2020120410244162	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
268341_2180_2020-09-14	IV2020120410471019	square	Structuur	minimum structuurareaal	MSA	3.1221	Decimaal getal	NA	ha
273717_2180_2020-09-07	IV2020120215071324	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
273717_2180_2020-09-07	IV2020120215103764	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
2741_2021-08-09	IV2022030210245061	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
2741_2021-08-09	IV2022030210245061	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
2741_2021-08-09	IV2022030210174364	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
2741_2021-08-09	IV2022030210245061	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
2741_2021-08-09	IV2022030210174364	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
2741_2021-08-09	IV2022030210245061	square	Verstoring	vergrassing	bedekking vergrassing	20	Percentage	NA	%
2741_2021-08-09	IV2022030210245061	square	Verstoring	verruiging	bedekking verruiging	20	Percentage	NA	%
2741_2021-08-09	IV2022030210245061	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
2741_2021-08-09	IV2022030210174364	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
293041_2020-08-24	IV2021020816583704	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	1.01010101010101	Percentage	NA	%
304305_2021-08-26	IV2022051310093946	circle	Structuur	horizontale structuur	aantal struweelsoorten	2	Geheel getal	NA	NA
304305_2021-08-26	IV2022051310093946	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
3043121_2020-07-29	IV2021020122272226	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	20.8	Percentage	NA	%
305329_2021-08-26	IV2022051309502084	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
305329_2021-08-26	IV2022051309502084	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
305329_2021-08-26	IV2022051309464011	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
305329_2021-08-26	IV2022051309502084	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
305329_2021-08-26	IV2022051309464011	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
305329_2021-08-26	IV2022051309502084	square	Verstoring	vergrassing	bedekking vergrassing	12.5	Percentage	NA	%
