ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
54482_2014-09-22	54482_2014-09-22	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
54482_2019-08-23	IV2020012413464569	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
54482_2019-08-23	IV2020012413464569	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
54482_2019-08-23	IV2020012413464569	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
54482_2019-08-23	IV2020012413464569	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
54482_2019-08-23	IV2020012413464569	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
54482_2019-08-23	IV2020012413464569	circle	Verstoring	verruiging	bedekking verruiging	0.5	Percentage	NA	%
54482_2019-08-23	IV2020012413464569	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
546002_2017-07-17	546002_2017-07-17	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
546002_2017-07-17	546002_2017-07-17	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	100	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
546002_2017-07-17	546002_2017-07-17	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
54994_2014-08-29	54994_2014-08-29	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
54994_2014-08-29	54994_2014-08-29	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
54994_2014-08-29	54994_2014-08-29	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
54994_2014-08-29	54994_2014-08-29	circle	Verstoring	verbossing	bedekking verbossing	95	Percentage	NA	%
54994_2014-08-29	54994_2014-08-29	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
54994_2014-08-29	54994_2014-08-29	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
54994_2014-08-29	54994_2014-08-29	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
54994_2019-08-02	IV2020012414105549	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
54994_2019-08-02	IV2020012414105549	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
54994_2019-08-02	IV2020012414105549	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
54994_2019-08-02	IV2020012414105549	circle	Verstoring	verbossing	bedekking verbossing	50	Percentage	NA	%
54994_2019-08-02	IV2020012414105549	circle	Verstoring	vergrassing	bedekking vergrassing	1.5	Percentage	NA	%
54994_2019-08-02	IV2020012414105549	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
54994_2019-08-02	IV2020012414105549	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
55058_2014-09-11	55058_2014-09-11	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	62.5	Percentage	NA	%
55058_2014-09-11	55058_2014-09-11	circle	Structuur	naakte bodem	bedekking naakte bodem	0	Percentage	NA	%
55058_2014-09-11	55058_2014-09-11	circle	Structuur	horizontale structuur	bedekking open vegetaties	100	Percentage	NA	%
55058_2014-09-11	55058_2014-09-11	circle	Verstoring	verbossing	bedekking verbossing	25	Percentage	NA	%
55058_2014-09-11	55058_2014-09-11	circle	Verstoring	vergrassing	bedekking vergrassing	1.5	Percentage	NA	%
55058_2022-09-09	IV2022090915315680	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
55058_2022-09-09	IV2022090915315680	circle	Structuur	naakte bodem	bedekking naakte bodem	1	Percentage	NA	%
55058_2022-09-09	IV2022090915315680	circle	Structuur	horizontale structuur	bedekking open vegetaties	39.5	Percentage	NA	%
55058_2022-09-09	IV2022090915315680	circle	Verstoring	verbossing	bedekking verbossing	60	Percentage	NA	%
55058_2022-09-09	IV2022090915315680	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
55058_2023-07-06	55058_2023-07-06	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	30	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
55058_2023-07-06	55058_2023-07-06	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
551218_2017-06-28	551218_2017-06-28	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
551218_2017-06-28	551218_2017-06-28	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	6	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
551218_2017-06-28	551218_2017-06-28	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	2	Geheel getal	NA	NA
55518_2023-06-16	55518_2023-06-16	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
55518_2023-06-16	55518_2023-06-16	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
558006_2017-08-23	558006_2017-08-23	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
558006_2017-08-23	558006_2017-08-23	circle	Structuur	naakte bodem	bedekking naakte bodem	62.5	Percentage	NA	%
558006_2017-08-23	558006_2017-08-23	circle	Structuur	horizontale structuur	bedekking open vegetaties	30	Percentage	NA	%
558006_2017-08-23	558006_2017-08-23	circle	Verstoring	verbossing	bedekking verbossing	6	Percentage	NA	%
558006_2017-08-23	558006_2017-08-23	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
57398_2024-06-24	57398_2024-06-24	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
57398_2024-06-24	57398_2024-06-24	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
579958_2016-09-28	579958_2016-09-28	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
579958_2016-09-28	579958_2016-09-28	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	90.5	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
579958_2016-09-28	579958_2016-09-28	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
583030_2016-09-29	583030_2016-09-29	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
583030_2016-09-29	583030_2016-09-29	circle	Structuur	naakte bodem	bedekking naakte bodem	1	Percentage	NA	%
583030_2016-09-29	583030_2016-09-29	circle	Structuur	horizontale structuur	bedekking open vegetaties	77.5	Percentage	NA	%
583030_2016-09-29	583030_2016-09-29	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
583030_2016-09-29	583030_2016-09-29	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
583030_2024-06-18	583030_2024-06-18	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
583030_2024-06-18	583030_2024-06-18	circle	Structuur	naakte bodem	bedekking naakte bodem	1	Percentage	NA	%
583030_2024-06-18	583030_2024-06-18	circle	Structuur	horizontale structuur	bedekking open vegetaties	66	Percentage	NA	%
583030_2024-06-18	583030_2024-06-18	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
583030_2024-06-18	583030_2024-06-18	circle	Verstoring	vergrassing	bedekking vergrassing	0.5	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
594870_2018-08-21	594870_2018-08-21	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
594870_2018-08-21	594870_2018-08-21	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
59858_2015-06-01	59858_2015-06-01	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
59858_2015-06-01	59858_2015-06-01	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
59858_2015-06-01	59858_2015-06-01	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
602846_2016-10-03	602846_2016-10-03	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1.5	Percentage	NA	%
602846_2016-10-03	602846_2016-10-03	circle	Structuur	naakte bodem	bedekking naakte bodem	15	Percentage	NA	%
602846_2016-10-03	602846_2016-10-03	circle	Structuur	horizontale structuur	bedekking open vegetaties	16	Percentage	NA	%
602846_2016-10-03	602846_2016-10-03	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
602846_2016-10-03	602846_2016-10-03	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
602846_2024-06-24	602846_2024-06-24	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	15	Percentage	NA	%
602846_2024-06-24	602846_2024-06-24	circle	Structuur	naakte bodem	bedekking naakte bodem	37.5	Percentage	NA	%
602846_2024-06-24	602846_2024-06-24	circle	Structuur	horizontale structuur	bedekking open vegetaties	100	Percentage	NA	%
602846_2024-06-24	602846_2024-06-24	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
602846_2024-06-24	602846_2024-06-24	circle	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
60894_2016-11-21	60894_2016-11-21	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
60894_2016-11-21	60894_2016-11-21	circle	Verstoring	verbossing	bedekking verbossing	0.3	Percentage	NA	%
60894_2016-11-21	60894_2016-11-21	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
60894_2023-06-16	60894_2023-06-16	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0.5	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Verstoring	verbossing	bedekking verbossing	0.5	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
60894_2023-06-16	60894_2023-06-16	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
62141_2016-10-26	62141_2016-10-26	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1.5	Percentage	NA	%
62141_2016-10-26	62141_2016-10-26	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
62141_2016-10-26	62141_2016-10-26	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
62174_2014-09-03	62174_2014-09-03	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1.5	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	37.5	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	1	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Verstoring	verbossing	bedekking verbossing	48	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
62174_2014-09-03	62174_2014-09-03	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
62174_2022-09-14	62174_2022-09-14	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
62174_2022-09-14	62174_2022-09-14	circle	Structuur	dwergstruiken	bedekking dwergstruiken	15	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0.5	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	0	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Verstoring	verbossing	bedekking verbossing	40	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Verstoring	vergrassing	bedekking vergrassing	37.5	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
62174_2022-09-14	62174_2022-09-14	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
635830_2018-08-17	635830_2018-08-17	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	0	Geheel getal	NA	NA
635830_2018-08-17	635830_2018-08-17	circle	Structuur	dwergstruiken	bedekking dwergstruiken	0	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	1	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
635830_2018-08-17	635830_2018-08-17	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
648566_2016-09-29	648566_2016-09-29	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1.5	Percentage	NA	%
648566_2016-09-29	648566_2016-09-29	circle	Structuur	naakte bodem	bedekking naakte bodem	0	Percentage	NA	%
648566_2016-09-29	648566_2016-09-29	circle	Structuur	horizontale structuur	bedekking open vegetaties	100	Percentage	NA	%
648566_2016-09-29	648566_2016-09-29	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
648566_2016-09-29	648566_2016-09-29	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
648566_2024-06-18	648566_2024-06-18	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	3	Percentage	NA	%
648566_2024-06-18	648566_2024-06-18	circle	Structuur	naakte bodem	bedekking naakte bodem	0.5	Percentage	NA	%
648566_2024-06-18	648566_2024-06-18	circle	Structuur	horizontale structuur	bedekking open vegetaties	100	Percentage	NA	%
648566_2024-06-18	648566_2024-06-18	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
648566_2024-06-18	648566_2024-06-18	circle	Verstoring	vergrassing	bedekking vergrassing	1.5	Percentage	NA	%
65234_2014-09-02	65234_2014-09-02	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1	Percentage	NA	%
65234_2014-09-02	65234_2014-09-02	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
65234_2014-09-02	65234_2014-09-02	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
65234_2019-08-06	IV2020012414262213	circle	Structuur	dwergstruiken	bedekking dwergstruiken	1.5	Percentage	NA	%
65234_2019-08-06	IV2020012414262213	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
65234_2019-08-06	IV2020012414262213	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
65522_2014-08-20	65522_2014-08-20	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
65522_2014-08-20	65522_2014-08-20	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
65522_2014-08-20	65522_2014-08-20	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
65522_2019-08-09	IV2020012414500925	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
65522_2019-08-09	IV2020012414500925	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
65522_2019-08-09	IV2020012414500925	circle	Verstoring	vergrassing	bedekking vergrassing	87.5	Percentage	NA	%
656246_2016-10-05	656246_2016-10-05	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
656246_2016-10-05	656246_2016-10-05	circle	Structuur	naakte bodem	bedekking naakte bodem	1.5	Percentage	NA	%
656246_2016-10-05	656246_2016-10-05	circle	Structuur	horizontale structuur	bedekking open vegetaties	90.5	Percentage	NA	%
656246_2016-10-05	656246_2016-10-05	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
656246_2016-10-05	656246_2016-10-05	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
659382_2017-07-20	659382_2017-07-20	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
659382_2017-07-20	659382_2017-07-20	circle	Structuur	naakte bodem	bedekking naakte bodem	62.5	Percentage	NA	%
659382_2017-07-20	659382_2017-07-20	circle	Structuur	horizontale structuur	bedekking open vegetaties	30	Percentage	NA	%
659382_2017-07-20	659382_2017-07-20	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
659382_2017-07-20	659382_2017-07-20	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
66006_2014-09-26	66006_2014-09-26	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	2	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
66006_2014-09-26	66006_2014-09-26	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
66006_2023-09-20	66006_2023-09-20	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
66006_2023-09-20	66006_2023-09-20	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0.5	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	91	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Verstoring	verbossing	bedekking verbossing	0.1	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
66006_2023-09-20	66006_2023-09-20	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
66270_2016-10-25	66270_2016-10-25	circle	Structuur	dwergstruiken	bedekking dwergstruiken	3	Percentage	NA	%
66270_2016-10-25	66270_2016-10-25	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
66270_2016-10-25	66270_2016-10-25	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
67282_2024-07-05	67282_2024-07-05	circle	Structuur	dwergstruiken	bedekking dwergstruiken	87.5	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	1	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Verstoring	vergrassing	bedekking vergrassing	1	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
67282_2024-07-05	67282_2024-07-05	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
684982_2018-08-09	684982_2018-08-09	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	2	Geheel getal	NA	NA
684982_2018-08-09	684982_2018-08-09	circle	Structuur	dwergstruiken	bedekking dwergstruiken	62.5	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0.5	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Structuur	horizontale structuur	bedekking open vegetaties en kaal zand	4.5	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Verstoring	vergrassing	bedekking vergrassing	15	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
684982_2018-08-09	684982_2018-08-09	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	1	Geheel getal	NA	NA
71238_2024-06-25	71238_2024-06-25	circle	Structuur	ouderdomsstructuur Struikheide	aantal ouderdomsstadia	1	Geheel getal	NA	NA
71238_2024-06-25	71238_2024-06-25	circle	Structuur	dwergstruiken	bedekking dwergstruiken	37.5	Percentage	NA	%
71238_2024-06-25	71238_2024-06-25	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	0	Percentage	NA	%
71238_2024-06-25	71238_2024-06-25	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
71238_2024-06-25	71238_2024-06-25	circle	Verstoring	vergrassing	bedekking vergrassing	62.5	Percentage	NA	%
71238_2024-06-25	71238_2024-06-25	circle	Verstoring	verruiging	bedekking verruiging	1	Percentage	NA	%
71238_2024-06-25	71238_2024-06-25	circle	Structuur	ouderdomsstructuur Struikheide	climax- of degeneratiestadium aanwezig	0	Geheel getal	NA	NA
714198_2016-10-14	714198_2016-10-14	circle	Verstoring	invasieve exoten	bedekking invasieve exoten	37.5	Percentage	NA	%
714198_2016-10-14	714198_2016-10-14	circle	Structuur	naakte bodem	bedekking naakte bodem	15	Percentage	NA	%
714198_2016-10-14	714198_2016-10-14	circle	Structuur	horizontale structuur	bedekking open vegetaties	37.5	Percentage	NA	%
