ID	Habitattype	Versie	Criterium	Indicator	Beoordeling	Belang	Kwaliteitsniveau	BeoordelingID	Status_indicator	Verschilscore
IV2022082412000023	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2022082412000023	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2022082412000023	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2022082412000024	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.4
IV2022082412000024	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2022082412000024	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0.25
IV2022082412000024	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.0714285714285714
IV2022082412000024	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2022082412000025	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2022082412000025	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2022082412000025	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2022082412000025	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.0714285714285714
IV2022082412000025	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0195097548774387
IV2023082312000000	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.995
IV2023082312000000	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.857142857142857
IV2023082312000000	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000000	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.866666666666667
IV2023082312000000	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000005	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.99
IV2023082312000005	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2023082312000005	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000005	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000005	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000008	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	0
IV2023082312000008	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2023082312000008	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2023082312000008	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000008	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000010	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2023082312000010	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000010	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000010	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000010	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000011	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.75
IV2023082312000011	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.0714285714285714
IV2023082312000011	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000011	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000011	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000012	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.4
IV2023082312000012	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.571428571428571
IV2023082312000012	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000012	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.214285714285714
IV2023082312000012	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000015	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000015	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.5
IV2023082312000015	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000015	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2023082312000015	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000016	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2023082312000016	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2023082312000016	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000016	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000016	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000018	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000018	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2023082312000018	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000018	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.214285714285714
IV2023082312000018	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000019	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	1.75
IV2023082312000019	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2023082312000019	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000019	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000019	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000020	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000020	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.9
IV2023082312000020	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000020	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.671428571428571
IV2023082312000020	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000021	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000021	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.9
IV2023082312000021	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000021	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.385714285714286
IV2023082312000021	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000022	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.99
IV2023082312000022	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000022	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000022	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000022	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000023	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000023	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000023	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000023	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2023082312000023	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000024	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.5
IV2023082312000024	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000024	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000024	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000024	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000025	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.998
IV2023082312000025	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000025	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000025	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.714285714285714
IV2023082312000025	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2023082312000026	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2023082312000026	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.9
IV2023082312000026	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000026	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000026	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000027	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2023082312000027	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000027	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000027	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000027	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000029	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.2
IV2023082312000029	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000029	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000029	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.933333333333333
IV2023082312000029	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000030	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2023082312000030	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000030	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000030	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2023082312000030	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000031	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	4.5
IV2023082312000031	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2023082312000031	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000031	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2023082312000031	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0495247623811906
IV2023082312000032	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.7
IV2023082312000032	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000032	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000032	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.933333333333333
IV2023082312000032	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000033	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.6
IV2023082312000033	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.9
IV2023082312000033	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2023082312000033	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.933333333333333
IV2023082312000033	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2023082312000034	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.997
IV2023082312000034	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2023082312000034	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2023082312000034	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.666666666666667
IV2023082312000034	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2024091612000002	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	14.5
IV2024091612000002	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2024091612000002	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2024091612000002	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2024091612000002	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000003	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.75
IV2024091612000003	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.933333333333333
IV2024091612000003	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000003	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.866666666666667
IV2024091612000003	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.03951975987994
IV2024091612000006	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2024091612000006	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.5
IV2024091612000006	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000006	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.733333333333333
IV2024091612000006	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000007	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.98
IV2024091612000007	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2024091612000007	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000007	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.666666666666667
IV2024091612000007	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000008	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.9
IV2024091612000008	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.933333333333333
IV2024091612000008	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000008	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2024091612000008	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000010	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.4
IV2024091612000010	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.866666666666667
IV2024091612000010	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000010	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000010	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000013	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.2
IV2024091612000013	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.142857142857143
IV2024091612000013	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000013	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.0714285714285714
IV2024091612000013	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000015	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2024091612000015	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2024091612000015	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000015	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2024091612000015	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000016	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.99
IV2024091612000016	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2024091612000016	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000016	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000016	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000019	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.99
IV2024091612000019	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2024091612000019	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000019	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.5
IV2024091612000019	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000020	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	1.75
IV2024091612000020	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2024091612000020	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2024091612000020	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000020	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000021	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.4
IV2024091612000021	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2024091612000021	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2024091612000021	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000021	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000022	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.98
IV2024091612000022	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2024091612000022	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000022	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
