ID	Habitattype	Versie	Criterium	Kwaliteitsniveau	Status_criterium	Aggregatiemethode	Index_min_criterium	Index_harm_criterium
IV2019100111354307	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.404220375255064
IV2019100111453143	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2019100111453143	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019100111453143	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.833333333333333	-0.601664559629161
IV2019100111490964	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2019100111490964	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019100111490964	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.833333333333333	-0.714470191548892
IV2019100112032024	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.571428571428571	-0.518248175182482
IV2019100112032024	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100112032024	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.4	-0.155234657039711
IV2019100112075213	3150	Versie 3	Structuur	1	0	RapportageHR	-0.571428571428571	-0.36166953857936
IV2019100112075213	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019100112075213	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.399699849924962	-0.207285424432596
IV2019100112164262	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2019100112164262	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019100112164262	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.05	0.420193090613004
IV2019100112171755	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2019100112171755	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100112171755	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.05	0.449517808219178
IV2019100406581958	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.146938775510204
IV2019100406581958	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100406581958	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.983050847457627
IV2019100407044021	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019100407044021	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019100407044021	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.65	-0.264688427299703
IV2019100407101015	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2019100407101015	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019100407101015	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.0995497748874437	0.192895146517284
IV2019100407203298	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.378531073446328
IV2019100407203298	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100407203298	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	0.05
IV2019100407263017	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019100407263017	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100407263017	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	0.05
IV2019100407370381	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.91561900703175
IV2019100407370381	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019100407370381	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.0666666666666667	0.162495397831868
IV2019102908040675	3140	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903410674756088
IV2019102908040675	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019102908040675	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.318093426516419
IV2019102908381915	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.497505547683341
IV2019102908381915	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019102908381915	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.85	-0.611722054380665
IV2019102909140237	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.143624161073826
IV2019102909140237	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019102909140237	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.373304234988793
IV2019102909351981	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019102909351981	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019102909351981	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.483644804763639
IV2019102914171224	3140	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903513721467043
IV2019102914171224	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019102914171224	3140	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.974683544303798
IV2019102914251364	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2019102914251364	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019102914251364	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.928571428571429
IV2019102914385814	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.9068673565381
IV2019102914385814	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019102914385814	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.0288220026791697
IV2019102914495301	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2019102914495301	3130_na	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019102914495301	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.0320336752520831
IV2019102915313847	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2019102915313847	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019102915313847	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00950475237618809	0.32118055068815
IV2019102915495051	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2019102915495051	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019102915495051	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.5	-0.2
IV2019102916003956	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2019102916003956	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019102916003956	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	-0.201444622792937
IV2019102916032344	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.301421800947867
IV2019102916032344	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019102916032344	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.857142857142857	-0.750141251804884
IV2019102916072782	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2019102916072782	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019102916072782	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.0295147573786893	0.269142704213625
IV2019102916124425	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.906405105176082
IV2019102916124425	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019102916124425	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	-0.0067567567567568
IV2019103117514907	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.857142857142857	-0.77319587628866
IV2019103117514907	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019103117514907	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.408978786383818
IV2019103117565176	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.9068673565381
IV2019103117565176	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019103117565176	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00950475237618809	0.32118055068815
IV2019103118004579	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2019103118004579	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019103118004579	3150	Versie 3	Verstoring	1	1	RapportageHR	0.933333333333333	0.966101694915254
IV2019103119232102	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.195121951219512
IV2019103119232102	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019103119232102	3150	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.894736842105263
IV2019103119284977	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019103119284977	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019103119284977	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.954664341761116
IV2019103119325130	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.907416066585617
IV2019103119325130	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019103119325130	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.971428571428571	-0.91705069124424
IV2019103119372507	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019103119372507	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019103119372507	3160	Versie 3	Verstoring	1	1	RapportageHR	0.2	0.579470198675497
IV2019103119474811	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903471463394133
IV2019103119474811	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019103119474811	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.96551724137931
IV2019103119511590	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019103119511590	3140	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019103119511590	3140	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.948717948717949
IV2019103119582918	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.185826771653543
IV2019103119582918	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019103119582918	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0222222222222222	0.480071610289268
IV2019110508094879	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.407185628742515
IV2019110508094879	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019110508094879	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	0	0.428571428571428
IV2019110508240678	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.904162633107454
IV2019110508240678	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110508240678	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.944444444444444	-0.842140172451912
IV2019110508292047	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.785714285714286	-0.691588785046729
IV2019110508292047	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019110508292047	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	0.0285714285714287
IV2019110508334755	3140	Versie 3	Structuur	1	0	RapportageHR	-0.785714285714286	-0.691588785046729
IV2019110508334755	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019110508334755	3140	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.714285714285714
IV2019110508420118	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2019110508420118	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019110508420118	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.255851711541063
IV2019110508522557	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.642857142857143	-0.566929133858268
IV2019110508522557	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110508522557	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.444444444444444	-0.259259259259259
IV2019110509594859	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019110509594859	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019110509594859	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.388888888888889	0.0393700787401576
IV2019110510064438	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.464259867966743
IV2019110510064438	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019110510064438	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.222222222222222	0.0769230769230771
IV2019110510125707	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2019110510125707	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110510125707	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.983050847457627
IV2019110510174735	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.514285714285714	-0.300372374349374
IV2019110510174735	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019110510174735	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.555555555555556	-0.318521302080887
IV2019110513274182	3130_aom	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2019110513274182	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019110513274182	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.222222222222222	0.0479846449136276
IV2019110513325514	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2019110513325514	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019110513325514	3150	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.714285714285714
IV2019110513370240	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019110513370240	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019110513370240	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.321879521056513
IV2019110513444368	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.486663243520796
IV2019110513444368	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019110513444368	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.928571428571428	-0.867128221266478
IV2019110513521363	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2019110513521363	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110513521363	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.457142857142857
IV2019110513593676	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.518509017616418
IV2019110513593676	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110513593676	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.03	0.458261901622049
IV2019110514072203	3110	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019110514072203	3110	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110514072203	3110	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.949145111793073
IV2019110514235553	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2019110514235553	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019110514235553	3160	Versie 3	Verstoring	1	1	RapportageHR	0.3	0.691634773100055
IV2019110514294765	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019110514294765	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2019110514294765	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	0.197986577181208
IV2019110514345308	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019110514345308	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019110514345308	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.333333333333333	0
IV2019110514561774	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2019110514561774	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019110514561774	3160	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.918121613485852
IV2019110515035863	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.919577579203899
IV2019110515035863	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110515035863	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.642857142857143	-0.45945945945946
IV2019110515092969	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019110515092969	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110515092969	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.188888888888889	0.0977443609022557
IV2019110515122209	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2019110515122209	3160	Versie 3	Vegetatie	1	1	RapportageHR	0.25	0.25
IV2019110515122209	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.255555555555556	0.275641370408218
IV2019110515255900	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019110515255900	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019110515255900	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.222222222222222	0.0769230769230771
IV2019110515295694	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2019110515295694	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019110515295694	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.325623248927315
IV2019111308021358	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2019111308021358	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019111308021358	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.785714285714286	-0.657683659428802
IV2019111308091798	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2019111308091798	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019111308091798	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	-0.111111111111111
IV2019111308155779	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2019111308155779	3150	Versie 3	Vegetatie	1	1	RapportageHR	0.25	0.25
IV2019111308155779	3150	Versie 3	Verstoring	1	1	RapportageHR	0	0.333333333333333
IV2019111308214272	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2019111308214272	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019111308214272	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.499749874937469	-0.213976919504091
IV2019111308261548	3150	Versie 3	Structuur	1	0	RapportageHR	-0.142857142857143	0.0170318775738472
IV2019111308261548	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2019111308261548	3150	Versie 3	Verstoring	1	1	RapportageHR	0.933333333333333	0.966101694915254
IV2019111308423568	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.378531073446328
IV2019111308423568	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019111308423568	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2019111308550924	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2019111308550924	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019111308550924	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	1	1
IV2019111309075445	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2019111309075445	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019111309075445	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0714285714285714	0.337142857142857
IV2019111413153709	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.906405105176082
IV2019111413153709	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2019111413153709	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.299363057324841
IV2019111914245464	3140	Versie 3	Structuur	1	0	RapportageHR	-0.642857142857143	-0.566929133858268
IV2019111914245464	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2019111914245464	3140	Versie 3	Verstoring	1	0	RapportageHR	0	0.333333333333333
IV2019112914463370	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.428571428571429	-0.215637069421844
IV2019112914463370	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2019112914463370	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	0.0693069306930691
IV2019120515503067	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2019120515503067	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2019120515503067	3160	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2020050408242536	3140	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.911250560286867
IV2020050408242536	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2020050408242536	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.399699849924962	-0.302122710090142
IV2020092215333351	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903410674756088
IV2020092215333351	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020092215333351	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.07	0.433834961132151
IV2020092215474759	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2020092215474759	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2020092215474759	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.07	0.405135077943147
IV2020092215565805	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2020092215565805	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2020092215565805	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.0695347673836919	0.202670064469505
IV2020092216074114	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2020092216074114	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2020092216074114	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.0695347673836919	0.24918258779449
IV2020092915332513	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2020092915332513	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020092915332513	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2020092915410663	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2020092915410663	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2020092915410663	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2020100110560092	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2020100110560092	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020100110560092	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.255555555555556	0.0436145670264481
IV2020100111171473	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.90454381101603
IV2020100111171473	3150	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020100111171473	3150	Versie 3	Verstoring	1	0	RapportageHR	-1	-1
IV2020100215212562	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2020100215212562	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020100215212562	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.31668021042727
IV2020100215294974	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2020100215294974	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2020100215294974	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.31668021042727
IV2020100611283895	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.538650873009769
IV2020100611283895	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020100611283895	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.928571428571429
IV2020100611450996	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2020100611450996	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2020100611450996	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.0743068676975283
IV2020100710090942	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.941523922031896
IV2020100710090942	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2020100710090942	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2020100710152417	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2020100710152417	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2020100710152417	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.408978786383818
IV2020101917263372	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2020101917263372	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020101917263372	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.02	0.46275415896488
IV2020101917311734	3140	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.528684299147735
IV2020101917311734	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2020101917311734	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.0195097548774387	0.304871074845725
IV2020102007454335	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903391070992925
IV2020102007454335	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2020102007454335	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.8
IV2020102007502215	3150	Versie 3	Structuur	1	0	RapportageHR	-0.214285714285714	-0.0350132439875805
IV2020102007502215	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2020102007502215	3150	Versie 3	Verstoring	1	1	RapportageHR	0.833333333333333	0.91304347826087
IV2020102007565094	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2020102007565094	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2020102007565094	3150	Versie 3	Verstoring	1	1	RapportageHR	1	1
IV2021012015494957	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.904162633107454
IV2021012015494957	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2021012015494957	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.325623248927315
