"";"ID";"Habitattype";"Versie";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"500";"IV2021082512000005";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"501";"IV2021082512000010";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;0,25
"502";"IV2021082512000010";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"503";"IV2021082512000010";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"504";"IV2021082512000010";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"505";"IV2021082512000010";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"506";"IV2021082512000012";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,99
"507";"IV2021082512000012";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"508";"IV2021082512000012";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"509";"IV2021082512000012";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;1
"510";"IV2021082512000012";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"511";"IV2021082512000014";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,9
"512";"IV2021082512000014";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,166666666666667
"513";"IV2021082512000014";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"514";"IV2021082512000014";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,666666666666667
"515";"IV2021082512000014";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"516";"IV2021082512000015";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;14,5
"517";"IV2021082512000015";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"518";"IV2021082512000015";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"519";"IV2021082512000015";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,428571428571429
"520";"IV2021082512000015";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,599799899949975
"521";"IV2021082512000020";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;0,25
"522";"IV2021082512000020";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,5
"523";"IV2021082512000020";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"524";"IV2021082512000020";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,428571428571429
"525";"IV2021082512000020";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"526";"IV2021082512000022";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,5
"527";"IV2021082512000022";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"528";"IV2021082512000022";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"529";"IV2021082512000022";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;1
"530";"IV2021082512000022";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"531";"IV2021082512000023";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"532";"IV2021082512000023";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,428571428571429
"533";"IV2021082512000023";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"534";"IV2021082512000023";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"535";"IV2021082512000023";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"536";"IV2021082512000026";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,99
"537";"IV2021082512000026";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,666666666666667
"538";"IV2021082512000026";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"539";"IV2021082512000026";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,9
"540";"IV2021082512000026";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"541";"IV2021082512000027";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,9
"542";"IV2021082512000027";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,428571428571429
"543";"IV2021082512000027";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"544";"IV2021082512000027";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"545";"IV2021082512000027";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"546";"IV2022082412000002";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;1
"547";"IV2022082412000002";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"548";"IV2022082412000002";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"549";"IV2022082412000002";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"550";"IV2022082412000002";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"551";"IV2022082412000003";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;1
"552";"IV2022082412000003";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,166666666666667
"553";"IV2022082412000003";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"554";"IV2022082412000003";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,833333333333333
"555";"IV2022082412000003";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"556";"IV2022082412000004";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,9
"557";"IV2022082412000004";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"558";"IV2022082412000004";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"559";"IV2022082412000004";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"560";"IV2022082412000004";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"561";"IV2022082412000006";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,95
"562";"IV2022082412000006";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,166666666666667
"563";"IV2022082412000006";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"564";"IV2022082412000006";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,9
"565";"IV2022082412000006";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"566";"IV2022082412000016";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"567";"IV2022082412000016";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,166666666666667
"568";"IV2022082412000016";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"569";"IV2022082412000016";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,866666666666667
"570";"IV2022082412000016";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"571";"IV2022082412000017";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"572";"IV2022082412000017";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,928571428571428
"573";"IV2022082412000017";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"574";"IV2022082412000017";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"575";"IV2022082412000017";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"576";"IV2022082412000019";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,925
"577";"IV2022082412000019";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,766666666666667
"578";"IV2022082412000019";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"579";"IV2022082412000019";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,833333333333333
"580";"IV2022082412000019";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"581";"IV2022082412000020";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,9
"582";"IV2022082412000020";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,666666666666667
"583";"IV2022082412000020";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"584";"IV2022082412000020";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,833333333333333
"585";"IV2022082412000020";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"586";"IV2022082412000021";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,95
"587";"IV2022082412000021";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,766666666666667
"588";"IV2022082412000021";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"589";"IV2022082412000021";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"590";"IV2022082412000021";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"591";"IV2022082412000023";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,4
"592";"IV2022082412000023";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"593";"IV2022082412000023";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"594";"IV2022082412000023";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"595";"IV2022082412000023";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"596";"IV2022082412000024";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,4
"597";"IV2022082412000024";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"598";"IV2022082412000024";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0,25
"599";"IV2022082412000024";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,0714285714285714
"600";"IV2022082412000024";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"601";"IV2022082412000025";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,8
"602";"IV2022082412000025";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"603";"IV2022082412000025";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"604";"IV2022082412000025";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,0714285714285714
"605";"IV2022082412000025";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,0195097548774387
"606";"IV2023082312000000";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,995
"607";"IV2023082312000000";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,857142857142857
"608";"IV2023082312000000";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"609";"IV2023082312000000";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,866666666666667
"610";"IV2023082312000000";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"611";"IV2023082312000005";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,99
"612";"IV2023082312000005";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"613";"IV2023082312000005";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"614";"IV2023082312000005";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"615";"IV2023082312000005";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"616";"IV2023082312000008";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;0
"617";"IV2023082312000008";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,333333333333333
"618";"IV2023082312000008";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;TRUE;0
"619";"IV2023082312000008";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"620";"IV2023082312000008";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"621";"IV2023082312000010";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,975
"622";"IV2023082312000010";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,966666666666667
"623";"IV2023082312000010";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"624";"IV2023082312000010";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"625";"IV2023082312000010";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"626";"IV2023082312000011";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,75
"627";"IV2023082312000011";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,0714285714285714
"628";"IV2023082312000011";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"629";"IV2023082312000011";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"630";"IV2023082312000011";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"631";"IV2023082312000012";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,4
"632";"IV2023082312000012";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;FALSE;-0,571428571428571
"633";"IV2023082312000012";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"634";"IV2023082312000012";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,214285714285714
"635";"IV2023082312000012";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"636";"IV2023082312000015";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"637";"IV2023082312000015";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,5
"638";"IV2023082312000015";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"639";"IV2023082312000015";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,833333333333333
"640";"IV2023082312000015";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;TRUE;1
"641";"IV2023082312000016";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,975
"642";"IV2023082312000016";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,666666666666667
"643";"IV2023082312000016";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"644";"IV2023082312000016";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"645";"IV2023082312000016";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"646";"IV2023082312000018";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"647";"IV2023082312000018";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"648";"IV2023082312000018";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"649";"IV2023082312000018";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,214285714285714
"650";"IV2023082312000018";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"651";"IV2023082312000019";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;TRUE;1,75
"652";"IV2023082312000019";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,833333333333333
"653";"IV2023082312000019";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-0,5
"654";"IV2023082312000019";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;TRUE;0,966666666666667
"655";"IV2023082312000019";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"656";"IV2023082312000020";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"657";"IV2023082312000020";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,9
"658";"IV2023082312000020";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"659";"IV2023082312000020";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,671428571428571
"660";"IV2023082312000020";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
"661";"IV2023082312000021";"3260";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1279;FALSE;-0,999
"662";"IV2023082312000021";"3260";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";"zb";1;1278;TRUE;0,9
"663";"IV2023082312000021";"3260";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";"b";1;1275;FALSE;-1
"664";"IV2023082312000021";"3260";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";"zb";1;1282;FALSE;-0,385714285714286
"665";"IV2023082312000021";"3260";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1274;FALSE;-0,00950475237618809
