survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2022082412000002	IttBe_01_20220531	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2022082412000002	IttBe_01_20220531	vhel	verstoring helofyten	5	5	0	0	1	%
HT3260	IV2022082412000002	IttBe_01_20220531	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000002	IttBe_01_20220531	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	Breed	breedte	3	3	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	Diep	diepte	0,65	0.65	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	SDiep	diepte snelheidsbepaling	0,15	0.15	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	profl	dominant oeverprofiel lo	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	MaxGr	grootte grootste vlek	30	30	0	0	1	m²
HT3260	IV2022082412000003	SchNe_02_20220602	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	Plaat	lengte bodemplaat of -val	1	1	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000003	SchNe_02_20220602	schab	schaduw boom en struik	5	5	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000003	SchNe_02_20220602	Som	som van vlekken	150	150	0	0	1	m²
HT3260	IV2022082412000003	SchNe_02_20220602	SStr	stroomsnelheid	0,771	0.771	0	0	1	m/s
HT3260	IV2022082412000003	SchNe_02_20220602	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	TOT	totale bedekking	80	80	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	veui	verstoring eutrofiëringsindicatoren	5	5	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	vhel	verstoring helofyten	25	25	0	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000003	SchNe_02_20220602	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	Breed	breedte	5,5	5.5	0	0	1	m
HT3260	IV2022082412000004	SchNe_01_20220602	Diep	diepte	0,5	0.5	0	0	1	m
HT3260	IV2022082412000004	SchNe_01_20220602	SDiep	diepte snelheidsbepaling	0,25	0.25	0	0	1	m
HT3260	IV2022082412000004	SchNe_01_20220602	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	MaxGr	grootte grootste vlek	1	1	0	0	1	m²
HT3260	IV2022082412000004	SchNe_01_20220602	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000004	SchNe_01_20220602	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000004	SchNe_01_20220602	schab	schaduw boom en struik	15	15	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000004	SchNe_01_20220602	Som	som van vlekken	10	10	0	0	1	m²
HT3260	IV2022082412000004	SchNe_01_20220602	SStr	stroomsnelheid	0,255	0.255	0	0	1	m/s
HT3260	IV2022082412000004	SchNe_01_20220602	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	sv_2	submerse vegetatie frequent	80	80	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	sv_1	submerse vegetatie schaars	20	20	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	TOT	totale bedekking	55	55	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	vhel	verstoring helofyten	5	5	0	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000004	SchNe_01_20220602	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	artif	artificiële structuren	stuw	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	Breed	breedte	5	5	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	Diep	diepte	0,64	0.64	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	SDiep	diepte snelheidsbepaling	0,32	0.32	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	profl	dominant oeverprofiel lo	kunstmatig: ong 90°	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	profr	dominant oeverprofiel ro	kunstmatig: ong 90°	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000005	LoeNe_01_20220602	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000005	LoeNe_01_20220602	schab	schaduw boom en struik	30	30	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	Secch	secchi-diepte	0,5	0.5	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	Slib	slibdikte	0,05	0.05	0	0	1	m
HT3260	IV2022082412000005	LoeNe_01_20220602	Som	som van vlekken	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000005	LoeNe_01_20220602	SStr	stroomsnelheid	0,17	0.17	0	0	1	m/s
HT3260	IV2022082412000005	LoeNe_01_20220602	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	sv_2	submerse vegetatie frequent	80	80	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	sv_1	submerse vegetatie schaars	20	20	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	TOT	totale bedekking	40	40	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	vhel	verstoring helofyten	15	15	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000005	LoeNe_01_20220602	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	Breed	breedte	4	4	0	0	1	m
HT3260	IV2022082412000006	KaaBe_01a_20220603	Diep	diepte	0,44	0.44	0	0	1	m
HT3260	IV2022082412000006	KaaBe_01a_20220603	SDiep	diepte snelheidsbepaling	0,24	0.24	0	0	1	m
HT3260	IV2022082412000006	KaaBe_01a_20220603	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	MaxGr	grootte grootste vlek	0,5	0.5	0	0	1	m²
HT3260	IV2022082412000006	KaaBe_01a_20220603	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000006	KaaBe_01a_20220603	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000006	KaaBe_01a_20220603	schab	schaduw boom en struik	5	5	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000006	KaaBe_01a_20220603	Som	som van vlekken	8	8	0	0	1	m²
HT3260	IV2022082412000006	KaaBe_01a_20220603	SStr	stroomsnelheid	0,105	0.105	0	0	1	m/s
HT3260	IV2022082412000006	KaaBe_01a_20220603	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	sv_2	submerse vegetatie frequent	20	20	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	sv_1	submerse vegetatie schaars	80	80	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	veui	verstoring eutrofiëringsindicatoren	3	3	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	vhel	verstoring helofyten	25	25	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000006	KaaBe_01a_20220603	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	Breed	breedte	3	3	0	0	1	m
HT3260	IV2022082412000007	KaaBe_01_20220603	Diep	diepte	0,3	0.3	0	0	1	m
HT3260	IV2022082412000007	KaaBe_01_20220603	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	MaxGr	grootte grootste vlek	0,25	0.25	0	0	1	m²
HT3260	IV2022082412000007	KaaBe_01_20220603	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000007	KaaBe_01_20220603	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000007	KaaBe_01_20220603	schab	schaduw boom en struik	35	35	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000007	KaaBe_01_20220603	Som	som van vlekken	6	6	0	0	1	m²
HT3260	IV2022082412000007	KaaBe_01_20220603	SStr	stroomsnelheid	0,105	0.105	0	0	1	m/s
HT3260	IV2022082412000007	KaaBe_01_20220603	sv_0	submerse vegetatie afwezig	10	10	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	sv_2	submerse vegetatie frequent	30	30	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	sv_1	submerse vegetatie schaars	60	60	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	TOT	totale bedekking	20	20	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	veui	verstoring eutrofiëringsindicatoren	1	1	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000007	KaaBe_01_20220603	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	Breed	breedte	2,4	2.4	0	0	1	m
HT3260	IV2022082412000008	Stiemer_01_20220603	Diep	diepte	0,24	0.24	0	0	1	m
HT3260	IV2022082412000008	Stiemer_01_20220603	SDiep	diepte snelheidsbepaling	0,12	0.12	0	0	1	m
HT3260	IV2022082412000008	Stiemer_01_20220603	profl	dominant oeverprofiel lo	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	profr	dominant oeverprofiel ro	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000008	Stiemer_01_20220603	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000008	Stiemer_01_20220603	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000008	Stiemer_01_20220603	schab	schaduw boom en struik	70	70	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000008	Stiemer_01_20220603	Som	som van vlekken	0,25	0.25	0	0	1	m²
HT3260	IV2022082412000008	Stiemer_01_20220603	SStr	stroomsnelheid	0,403	0.403	0	0	1	m/s
HT3260	IV2022082412000008	Stiemer_01_20220603	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	TOT	totale bedekking	5	5	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	veui	verstoring eutrofiëringsindicatoren	3	3	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000008	Stiemer_01_20220603	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	artif	artificiële structuren	breuksteen	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	artif	artificiële structuren	stuw	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	Breed	breedte	2	2	0	0	1	m
HT3260	IV2022082412000009	BosBe_01_20220603	Diep	diepte	0,14	0.14	0	0	1	m
HT3260	IV2022082412000009	BosBe_01_20220603	SDiep	diepte snelheidsbepaling	0,07	0.07	0	0	1	m
HT3260	IV2022082412000009	BosBe_01_20220603	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000009	BosBe_01_20220603	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000009	BosBe_01_20220603	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000009	BosBe_01_20220603	schab	schaduw boom en struik	60	60	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000009	BosBe_01_20220603	Som	som van vlekken	0,1	0.1	0	0	1	m²
HT3260	IV2022082412000009	BosBe_01_20220603	SStr	stroomsnelheid	0,334	0.334	0	0	1	m/s
HT3260	IV2022082412000009	BosBe_01_20220603	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	TOT	totale bedekking	5	5	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	veui	verstoring eutrofiëringsindicatoren	2	2	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	vhel	verstoring helofyten	2	2	0	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000009	BosBe_01_20220603	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	Breed	breedte	1,7	1.7	0	0	1	m
HT3260	IV2022082412000010	BolBe_03_20220704	Diep	diepte	0,22	0.22	0	0	1	m
HT3260	IV2022082412000010	BolBe_03_20220704	SDiep	diepte snelheidsbepaling	0,11	0.11	0	0	1	m
HT3260	IV2022082412000010	BolBe_03_20220704	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000010	BolBe_03_20220704	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000010	BolBe_03_20220704	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000010	BolBe_03_20220704	schab	schaduw boom en struik	1	1	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	schao	schaduw oevervegetatie	20	20	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	Slib	slibdikte	0,06	0.06	0	0	1	m
HT3260	IV2022082412000010	BolBe_03_20220704	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000010	BolBe_03_20220704	SStr	stroomsnelheid	0,015	0.015	0	0	1	m/s
HT3260	IV2022082412000010	BolBe_03_20220704	sv_0	submerse vegetatie afwezig	10	10	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	sv_1	submerse vegetatie schaars	90	90	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	TOT	totale bedekking	95	95	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000010	BolBe_03_20220704	veui	verstoring eutrofiëringsindicatoren	85	85	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	vhel	verstoring helofyten	25	25	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000010	BolBe_03_20220704	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	artif	artificiële structuren	duiker	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	Breed	breedte	1,3	1.3	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	Diep	diepte	0,2	0.2	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	SDiep	diepte snelheidsbepaling	0,01	0.01	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000011	BolBe_02_20220704	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	Duik	lengte duiker	6	6	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000011	BolBe_02_20220704	schab	schaduw boom en struik	40	40	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	schao	schaduw oevervegetatie	10	10	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	Slib	slibdikte	0,05	0.05	0	0	1	m
HT3260	IV2022082412000011	BolBe_02_20220704	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000011	BolBe_02_20220704	SStr	stroomsnelheid	0,039	0.039	0	0	1	m/s
HT3260	IV2022082412000011	BolBe_02_20220704	sv_0	submerse vegetatie afwezig	20	20	0	0	1	%
