survey	recording_givid	user_reference	var_code	var	value	value_perc
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	A	Algenlaag	5	5.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Helo	Helofyt	80	80.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Chara	Kranswieren	1	1.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	M	Moslaag	10	10.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Subm	Submers	1	1.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Tot	totale bedekking	80	80.0
HT31xx_Plassen	IV2023042610595654	WV_GAV_001_07_2022	Zwev	Zwevend	10	10.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Helo	Helofyt	95	95.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023042611122705	WV_GAV_001_08_2022	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2023042611195595	WV_GAV_001_09_2022	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	K	Kruidlaag	1	1.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Tot	totale bedekking	2	2.0
HT31xx_Plassen	IV2023070312514962	WM_2021_0013a	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Drijv	Drijvend	1	1.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	S	Struiklaag	5	5.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2023070312553968	WM_2021_0013b	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Drijv	Drijvend	7	7.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Helo	Helofyt	80	80.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Kroos	Kroos	7	7.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Tot	totale bedekking	85	85.0
HT31xx_Plassen	IV2023070313042460	WM_2021_0013c	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Drijv	Drijvend	1	1.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Helo	Helofyt	4	4.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	K	Kruidlaag	5	5.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Tot	totale bedekking	5	5.0
HT31xx_Plassen	IV2023070313092602	WM_2021_0013d	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	K	Kruidlaag	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Tot	totale bedekking	0	0.0
HT31xx_Plassen	IV2023070313392683	dor_2021_006a	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Helo	Helofyt	10	10.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	K	Kruidlaag	10	10.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	M	Moslaag	90	90.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2023070313420374	dor_2021_006b	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	A	Algenlaag	2	2.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	K	Kruidlaag	0-x-1	0.5
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Tot	totale bedekking	2	2.0
HT31xx_Plassen	IV2023070314134557	dor_2021_007a	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	A	Algenlaag	1	1.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Tot	totale bedekking	30	30.0
HT31xx_Plassen	IV2023070314163837	dor_2021_007b	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	A	Algenlaag	75	75.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	K	Kruidlaag	0-x-1	0.5
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Tot	totale bedekking	75	75.0
HT31xx_Plassen	IV2023070314375252	dor_2021_008a	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	A	Algenlaag	50	50.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Drijv	Drijvend	1	1.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2023070314432748	dor_2021_008b	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	A	Algenlaag	80	80.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Helo	Helofyt	3	3.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	K	Kruidlaag	5	5.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Subm	Submers	1	1.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Tot	totale bedekking	85	85.0
HT31xx_Plassen	IV2023070314544446	dor_2021_010a	Zwev	Zwevend	1	1.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Helo	Helofyt	50	50.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	K	Kruidlaag	50	50.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	M	Moslaag	1	1.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Tot	totale bedekking	50	50.0
HT31xx_Plassen	IV2023070314583648	dor_2021_010b	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	K	Kruidlaag	0-x-1	0.5
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Tot	totale bedekking	0-x-1	0.5
HT31xx_Plassen	IV2023080111232826	ANTRAV0122_01_2023	Zwev	Zwevend	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080111442513	ANTRAV0122_3130a_23	Eutro	Eutrofiëring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080111442513	ANTRAV0122_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080111442513	ANTRAV0122_3130a_23	SleSo	Sleutelsoorten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080111442513	ANTRAV0122_3130a_23	Vgras	Vergrassing	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080111442513	ANTRAV0122_3130a_23	Vzuur	Verzuring	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080113480207	ANTTUR0302_3130n_23	Eutro	Eutrofiëring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080113480207	ANTTUR0302_3130n_23	Invas	Invasieve exoten	70	70.0
HT31xx_LSVI_StilstaandeWateren	IV2023080113480207	ANTTUR0302_3130n_23	SleSo	Sleutelsoorten	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080113480207	ANTTUR0302_3130n_23	Vgras	Vergrassing	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080113480207	ANTTUR0302_3130n_23	Vzuur	Verzuring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114033170	ANTTUR0273_3130a_23	Eutro	Eutrofiëring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080114033170	ANTTUR0273_3130a_23	Invas	Invasieve exoten	2	2.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114033170	ANTTUR0273_3130a_23	SleSo	Sleutelsoorten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114033170	ANTTUR0273_3130a_23	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080114033170	ANTTUR0273_3130a_23	Vzuur	Verzuring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114160589	ANTTUR0270_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114160589	ANTTUR0270_3130a_23	Invas	Invasieve exoten	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114160589	ANTTUR0270_3130a_23	SleSo	Sleutelsoorten	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114160589	ANTTUR0270_3130a_23	Vgras	Vergrassing	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114160589	ANTTUR0270_3130a_23	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114302616	ANTTUR0022_3130a_23	Eutro	Eutrofiëring	6	6.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114302616	ANTTUR0022_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114302616	ANTTUR0022_3130a_23	SleSo	Sleutelsoorten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114302616	ANTTUR0022_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114302616	ANTTUR0022_3130a_23	Vzuur	Verzuring	95	95.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	Eutro	Eutrofiëring	6	6.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	EutSS	Eutrofiering beperkte lijst 3160	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	SleSo	Sleutelsoorten	95	95.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	Vzuur	Verzuring	45	45.0
HT31xx_LSVI_StilstaandeWateren	IV2023080114445290	ANTTUR0022_3160_23	VZuSS	Verzuring beperkte lijst 3160	40	40.0
HT31xx_LSVI_StilstaandeWateren	IV2023080115000115	ANTTUR0302_3130a_23	Eutro	Eutrofiëring	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2023080115000115	ANTTUR0302_3130a_23	Invas	Invasieve exoten	70	70.0
HT31xx_LSVI_StilstaandeWateren	IV2023080115000115	ANTTUR0302_3130a_23	SleSo	Sleutelsoorten	75	75.0
HT31xx_LSVI_StilstaandeWateren	IV2023080115000115	ANTTUR0302_3130a_23	Vgras	Vergrassing	14	14.0
HT31xx_LSVI_StilstaandeWateren	IV2023080115000115	ANTTUR0302_3130a_23	Vzuur	Verzuring	45	45.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	A	Algenlaag	10	10.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	M	Moslaag	25	25.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Subm	Submers	98	98.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2023080115243238	ANTTUR0302_01_2023	Zwev	Zwevend	25	25.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Helo	Helofyt	80	80.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	M	Moslaag	40	40.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Subm	Submers	1	1.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2023080115404037	ANTTUR0302_02_2023	Zwev	Zwevend	40	40.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	Helo	Helofyt	75	75.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	K	Kruidlaag	75	75.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	M	Moslaag	40	40.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2023080116094591	ANTTUR0302_03_2023	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080209202971	ANTTUR0302_04_23	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Kroos	Kroos	0	0.0
