"";"ID";"Habitattype";"Versie";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"3046";"IV2023083109032178";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;FALSE;-0,428571428571429
"3047";"IV2023083109223750";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;FALSE;-1
"3048";"IV2023083109223750";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;FALSE;-0,5
"3049";"IV2023083109223750";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,444444444444444
"3050";"IV2023083109223750";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"3051";"IV2023083109223750";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,666666666666667
"3052";"IV2023112914101130";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"3053";"IV2023112914101130";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,966666666666667
"3054";"IV2023112914101130";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;TRUE;0,166666666666667
"3055";"IV2023112914101130";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,9
"3056";"IV2023112914101130";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"3057";"IV2023112914101130";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,833333333333333
"3058";"IV2023112914403467";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;FALSE;-1
"3059";"IV2023112914403467";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0
"3060";"IV2023112914403467";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;TRUE;0,9
"3061";"IV2023112914403467";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"3062";"IV2023112914403467";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,983333333333333
"3063";"IV2024011111212549";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;FALSE;-0,9505
"3064";"IV2024011111212549";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;TRUE;0,333333333333333
"3065";"IV2024011111212549";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;FALSE;-1
"3066";"IV2024011111212549";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,966666666666667
"3067";"IV2024011111212549";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;FALSE;-0,00450225112556278
"3068";"IV2024011214271339";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;FALSE;-0,9505
"3069";"IV2024011214271339";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;FALSE;-0,0714285714285714
"3070";"IV2024011214271339";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;FALSE;-1
"3071";"IV2024011214271339";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,966666666666667
"3072";"IV2024011214271339";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;TRUE;1
"3073";"IV2024011615375072";"3110";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1211;FALSE;-0,9505
"3074";"IV2024011615375072";"3110";"Versie 3";"Structuur";"verticale structuur";"aandeel isoëtiden > aandeel overige groeivormen";"zb";1;1214;FALSE;-1
"3075";"IV2024011615375072";"3110";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort is frequent aanwezig";"b";1;1210;FALSE;-1
"3076";"IV2024011615375072";"3110";"Versie 3";"Verstoring";"eutrofiëring";"<= 10%";"zb";1;1218;TRUE;0,9
"3077";"IV2024011615375072";"3110";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1207;FALSE;-0,005
"3078";"IV2024011615375072";"3110";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1215;TRUE;0,983333333333333
"3079";"IV2024011616134474";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"3080";"IV2024011616134474";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,966666666666667
"3081";"IV2024011616134474";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,666666666666667
"3082";"IV2024011616134474";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,9
"3083";"IV2024011616134474";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;FALSE;-0,005
"3084";"IV2024011616134474";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,983333333333333
"3085";"IV2024011616290864";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"3086";"IV2024011616290864";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;FALSE;-0,571428571428571
"3087";"IV2024011616290864";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"3088";"IV2024011616290864";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,9
"3089";"IV2024011616290864";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,005
"3090";"IV2024011616290864";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"3091";"IV2024011617081713";"3110";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1211;FALSE;-0,45
"3092";"IV2024011617081713";"3110";"Versie 3";"Structuur";"verticale structuur";"aandeel isoëtiden > aandeel overige groeivormen";"zb";1;1214;FALSE;-1
"3093";"IV2024011617081713";"3110";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort is frequent aanwezig";"b";1;1210;TRUE;0
"3094";"IV2024011617081713";"3110";"Versie 3";"Verstoring";"eutrofiëring";"<= 10%";"zb";1;1218;TRUE;0,8
"3095";"IV2024011617081713";"3110";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1207;TRUE;1
"3096";"IV2024011617081713";"3110";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1215;TRUE;0,766666666666667
"3097";"IV2024011710122457";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"3098";"IV2024011710122457";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;0,966666666666667
"3099";"IV2024011710122457";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"3100";"IV2024011710122457";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,8
"3101";"IV2024011710122457";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;1
"3102";"IV2024011710122457";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,766666666666667
"3103";"IV2024011713062687";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,45
"3104";"IV2024011713062687";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,571428571428571
"3105";"IV2024011713062687";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-1
"3106";"IV2024011713062687";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;-0,722222222222222
"3107";"IV2024011713062687";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;FALSE;-0,01
"3108";"IV2024011713062687";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,966666666666667
"3109";"IV2024011716321225";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;FALSE;-0,45
"3110";"IV2024011716321225";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;FALSE;-0,714285714285714
"3111";"IV2024011716321225";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"3112";"IV2024011716321225";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,722222222222222
"3113";"IV2024011716321225";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,01
"3114";"IV2024011716321225";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"3115";"IV2024050616130872";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;0,5
"3116";"IV2024050616130872";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,999999999999999
"3117";"IV2024050616130872";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;1
"3118";"IV2024050616130872";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3119";"IV2024050616130872";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3120";"IV2024050616130872";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;FALSE;-0,0526315789473684
"3121";"IV2024050616130872";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3122";"IV2024050616240042";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;0,8
"3123";"IV2024050616240042";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,666666666666667
"3124";"IV2024050616240042";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0,5
"3125";"IV2024050616240042";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;0,9
"3126";"IV2024050616240042";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3127";"IV2024050616240042";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;0,8
"3128";"IV2024050616240042";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3129";"IV2024050616295201";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3130";"IV2024050616295201";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,736842105263158
"3131";"IV2024050616295201";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0,975
"3132";"IV2024050616295201";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3133";"IV2024050616295201";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;1
"3134";"IV2024050616295201";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;0,9
"3135";"IV2024050616295201";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3136";"IV2024050816160732";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3137";"IV2024050816160732";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,899999999999999
"3138";"IV2024050816160732";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0,975
"3139";"IV2024050816160732";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3140";"IV2024050816160732";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;0
"3141";"IV2024050816160732";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3142";"IV2024050816160732";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3143";"IV2024050817015004";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3144";"IV2024050817015004";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,999999999999999
"3145";"IV2024050817015004";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;1
"3146";"IV2024050817015004";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3147";"IV2024050817015004";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;NA;NA
"3148";"IV2024050817015004";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3149";"IV2024050817015004";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3150";"IV2024050817072878";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3151";"IV2024050817072878";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,899999999999999
"3152";"IV2024050817072878";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;1
"3153";"IV2024050817072878";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3154";"IV2024050817072878";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;0,25
"3155";"IV2024050817072878";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3156";"IV2024050817072878";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3157";"IV2024050817180034";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3158";"IV2024050817180034";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,333333333333333
"3159";"IV2024050817180034";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;1
"3160";"IV2024050817180034";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3161";"IV2024050817180034";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;0,25
"3162";"IV2024050817180034";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3163";"IV2024050817180034";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3164";"IV2024050817361534";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3165";"IV2024050817361534";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,933333333333333
"3166";"IV2024050817361534";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0,25
"3167";"IV2024050817361534";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;0,5
"3168";"IV2024050817361534";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;0
"3169";"IV2024050817361534";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3170";"IV2024050817361534";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3171";"IV2024050817505134";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3172";"IV2024050817505134";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,899999999999999
"3173";"IV2024050817505134";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;FALSE;-0,125
"3174";"IV2024050817505134";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3175";"IV2024050817505134";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;TRUE;1
"3176";"IV2024050817505134";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3177";"IV2024050817505134";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3178";"IV2024051511300735";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3179";"IV2024051511300735";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,999999999999999
"3180";"IV2024051511300735";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;FALSE;-0,5
"3181";"IV2024051511300735";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3182";"IV2024051511300735";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3183";"IV2024051511300735";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3184";"IV2024051511300735";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3185";"IV2024051511362894";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3186";"IV2024051511362894";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,473684210526316
"3187";"IV2024051511362894";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;1
"3188";"IV2024051511362894";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;0
"3189";"IV2024051511362894";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3190";"IV2024051511362894";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3191";"IV2024051511362894";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3192";"IV2024051511460138";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3193";"IV2024051511460138";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;FALSE;-0,999999999999999
"3194";"IV2024051511460138";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0,65
"3195";"IV2024051511460138";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3196";"IV2024051511460138";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3197";"IV2024051511460138";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;0,9
"3198";"IV2024051511460138";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3199";"IV2024051512040022";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3200";"IV2024051512040022";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,263157894736842
"3201";"IV2024051512040022";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;FALSE;-0,875
"3202";"IV2024051512040022";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;1
"3203";"IV2024051512040022";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3204";"IV2024051512040022";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3205";"IV2024051512040022";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3206";"IV2024051512100419";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3207";"IV2024051512100419";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,6
"3208";"IV2024051512100419";"2190_a";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";"zb";1;2664;TRUE;0
"3209";"IV2024051512100419";"2190_a";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";"zb";1;2656;TRUE;0,95
"3210";"IV2024051512100419";"2190_a";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";"b";1;2653;FALSE;-1
"3211";"IV2024051512100419";"2190_a";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";"zb";1;2660;TRUE;1
"3212";"IV2024051512100419";"2190_a";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;2652;TRUE;1
"3213";"IV2024051512152620";"2190_a";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";"zb";1;2657;TRUE;1
"3214";"IV2024051512152620";"2190_a";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";"zb";1;2661;TRUE;0,333333333333333
