survey	recording_givid	name	phenology_code	species_cover_code	species_cover	scale
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Juncus canadensis J. Gay ex Laharpe	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	Sphagnum	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Draadwier	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Juncus canadensis J. Gay ex Laharpe	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	Sphagnum	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Elatine hexandra (Lapierre) DC.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Elatine triandra Schkuhr	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	Typha latifolia L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Hypericum elodes L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Nitella gracilis (Sm.) C. Agardh	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Nitella translucens (Pers.) C. Agardh	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Baldellia repens (Lam.) v. Ooststr. ex Lawalrée	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Draadwier	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Hypericum elodes L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Juncus effusus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Luronium natans (L.) Rafin.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Nitella translucens (Pers.) C. Agardh	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Eleocharis acicularis (L.) Roem. et Schult.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Juncus effusus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Carex lasiocarpa Ehrh.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Hydrocotyle vulgaris L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Juncus effusus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Molinia caerulea (L.) Moench	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Crassula helmsii (T. Kirk) Cock.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Elatine hydropiper L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Eleocharis acicularis (L.) Roem. et Schult.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Lindernia dubia (L.) Pennell	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Ludwigia grandiflora (Michaux) Greuter et Burdet	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Ceratophyllum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Chara contraria A. Braun ex Kütz.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Chara globularis var. virgata (Kütz.) R.D. Wood	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Crassula helmsii (T. Kirk) Cock.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Lindernia dubia (L.) Pennell	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Ludwigia grandiflora (Michaux) Greuter et Burdet	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	Myriophyllum spicatum L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Azolla filiculoides Lam.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Elatine triandra Schkuhr	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Lindernia dubia (L.) Pennell	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Azolla filiculoides Lam.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Hypericum elodes L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Lindernia dubia (L.) Pennell	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Baldellia repens (Lam.) v. Ooststr. ex Lawalrée	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Calamagrostis canescens (Weber) Roth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Crassula helmsii (T. Kirk) Cock.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Hypericum elodes L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Luronium natans (L.) Rafin.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Myriophyllum spicatum L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Nitella translucens (Pers.) C. Agardh	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Pilularia globulifera L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Potamogeton gramineus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Potamogeton pusillus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Ranunculus ololeucos Lloyd	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	Warnstorfia fluitans (Hedw.) Loeske	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Chara globularis var. virgata (Kütz.) R.D. Wood	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Crassula helmsii (T. Kirk) Cock.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Myriophyllum spicatum L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	Nitella translucens (Pers.) C. Agardh	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Agrostis stolonifera L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Calamagrostis canescens (Weber) Roth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Crassula helmsii (T. Kirk) Cock.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Lythrum salicaria L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	Ceratophyllum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	Pontederia cordata L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	Utricularia australis R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	Hydrocharis morsus-ranae L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	Lemna	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	Lemna minuta Humb., Bonpl. et Kunth	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	Utricularia australis R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Scirpus fluitans L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Rhynchospora fusca (L.) Ait. f.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	Utricularia minor L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Draadwier	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Juncus bulbosus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Lemna minuta Humb., Bonpl. et Kunth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Pilularia globulifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Elatine hexandra (Lapierre) DC.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Eleocharis acicularis (L.) Roem. et Schult.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Juncus bulbosus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Lemna minuta Humb., Bonpl. et Kunth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Juncus effusus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Molinia caerulea (L.) Moench	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Phragmites australis (Cav.) Steud.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	Utricularia minor L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Juncus bulbosus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Rhynchospora alba (L.) Vahl	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	Utricularia minor L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Agrostis canina L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	a	30	Tansley Meren
HT2190_a_LSVI_StilstaandeWateren	IV2024103113012908	Juncus subnodulosus Schrank	-	f	7	Tansley Meren
HT2190_a_LSVI_StilstaandeWateren	IV2024103113012908	Lemna minor L.	-	o	3	Tansley Meren
HT2190_a_LSVI_StilstaandeWateren	IV2024103113012908	Ranunculus trichophyllus Chaix	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Ceratophyllum	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Lemna	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Lemna minuta Humb., Bonpl. et Kunth	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Lemna trisulca L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	Utricularia australis R. Brown	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113221143	Chara aspera Dethard. ex Willd.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113221143	Chara contraria A. Braun ex Kütz.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2024103113221143	Chara globularis var. virgata (Kütz.) R.D. Wood	-	a	30	Tansley Meren
